"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"53","143.02596901798861","19.827918955955255","0.011962890625","0.0126953125","0.01123046875","1560","0.00017756061570328515","0.00017756061570328515","0","0.00017756061570328515","0.00017756061570328515","53_39:0.00251707672265844;53_52:0.0039555908371065596;53_54:0.01609437912049755","53_39:84;53_52:84;53_54:84","true"
"54","142.33184962989415","79.75392681522149","0.005126953125","0.00927734375","0.0009765625","1560","0.00048101660816172597","0.00048101660816172597","0","0.00048101660816172597","0.00048101660816172597","54_53:0.01609437912049755;54_55:0.013899139674780459","54_53:84;54_55:84","true"
"55","170.07039933482423","132.9495844275969","0.021240234375","0.04150390625","0.0009765625","1560","0.00018536120022683656","0.00018536120022683656","0","0.00018536120022683656","0.00018536120022683656","55_59:0.0061861263491267415;55_54:0.013899139674780459","55_59:84;55_54:84","true"
"56","152.99333620332953","159.89199501737494","0.00341796875","0.0048828125","0.001953125","1560","0.00020089202428196957","0.00020089202428196957","0","0.00020089202428196957","0.00020089202428196957","56_63:0.005624103363582378;56_43:0.0025350425779522845","56_63:84;56_43:84","true"
"57","121.44986875543756","69.00017522397809","0.00439453125","0.0078125","0.0009765625","1560","0.0002772528771838351","0.0002772528771838351","0","0.0002772528771838351","0.0002772528771838351","57_47:0.004232498779027816;57_67:0.004329018034958276","57_47:84;57_67:84","true"
"58","176.40457471359093","149.0799926550322","0.006591796875","0.01318359375","0","1560","0.0003042525789928042","0.0003042525789928042","0","0.0003042525789928042","0.0003042525789928042","58_71:0.0026331189190485493;58_51:0.003182233420995162","58_71:84;58_51:84","true"
"59","135.71625685538098","74.60134333018988","0.004638671875","0.00732421875","0.001953125","1560","0.0003381844833175834","0.0003381844833175834","0","0.0003381844833175834","0.0003381844833175834","59_55:0.0061861263491267415;59_75:0.0070782096142315565","59_55:84;59_75:84","true"
"60","114.04378882182485","39.62104789436034","0.00537109375","0.0078125","0.0029296875","1560","0.00021120312690996336","0.00021120312690996336","0","0.00021120312690996336","0.00021120312690996336","60_61:0.00243223530252068","60_61:84","true"
"61","105.47639526464985","44.45259496773563","0.01025390625","0.01416015625","0.00634765625","1560","0.00021166472536289518","0.00021166472536289518","0","0.00021166472536289518","0.00021166472536289518","61_76:0.003098301234047973;61_60:0.00243223530252068;61_62:0.003385043344627192","61_76:84;61_60:84;61_62:84","true"
"62","104.3882923065104","29.65342290968333","0.01220703125","0.01318359375","0.01123046875","1560","0.0003549311278394596","0.0003549311278394596","0","0.0003549311278394596","0.0003549311278394596","62_61:0.003385043344627192;62_63:0.008850700791316335","62_61:84;62_63:84","true"
"63","131.46772745808352","11.360136008224883","0.01416015625","0.017578125","0.0107421875","1560","0.00047137730352510987","0.00047137730352510987","0","0.00047137730352510987","0.00047137730352510987","63_56:0.005624103363582378;63_62:0.008850700791316335;63_64:0.05158003255955834","63_56:84;63_62:84;63_64:84","true"
"64","120.51285836272588","83.6077324530171","0.005615234375","0.01025390625","0.0009765625","1560","0.0001999268185792952","0.0001999268185792952","0","0.0001999268185792952","0.0001999268185792952","64_65:0.00414908275013931;64_63:0.05158003255955834","64_65:84;64_63:84","true"
"65","60.483331017828036","104.10475159052879","0.044677734375","0.0517578125","0.03759765625","1560","0.0003514393461778806","0.0003514393461778806","0","0.0003514393461778806","0.0003514393461778806","65_64:0.00414908275013931;65_66:0.003913392796431492;65_77:0.004405497953816506","65_64:84;65_66:84;65_77:84","true"
"66","90.33682472848751","16.462957719575964","0.00341796875","0.0048828125","0.001953125","1560","0.0002510932505572724","0.0002510932505572724","0","0.0002510932505572724","0.0002510932505572724","66_65:0.003913392796431492;66_67:0.0038978942602374556","66_65:84;66_67:84","true"
